id,name,gender,address,state,ssn,zip,latitude,longitude,email,phone_number,first_visit,birth_date,sentiment,churn_risk,persona
9710be1d-1d91-4e43-8114-c9e233017586,Douglas Roser,FEMALE,81862 Strong Pumpkin Valley,ny,049-56-2960,66030,38.81,-94.92,TommieMcarthur@example.com,219-511-9183,12/30/2007,11/25/1934,NEUTRAL,2,2
86e6ed40-0e44-41b3-b751-c4bb5cd8f655,Nicole Radtke,MALE,62525 White Sky Stroll,mi,361-46-1039,92281,33.03,-115.55,MarkMcreynolds@example.com,668-698-7244,2/10/1997,9/27/1938,POSITIVE,2,2
7ae0dd73-d468-46ba-be5d-dcf1e92880dc,Betty Nichols,FEMALE,85378 Calm Island Ramble,mi,500-25-2145,30680,33.99,-83.72,GracielaNichols@example.com,867-141-1745,10/2/2004,4/29/1943,POSITIVE,6,1
bb5ee866-15a1-4f07-b3ab-71eb02438b75,Jesse Sprague,MALE,50767 Orange Brook Bend,wa,039-55-7356,86341,34.77,-111.76,TommyMorgan@example.com,616-270-1002,6/24/1995,6/26/1955,NEUTRAL,1,1
91d5eced-9b38-4b4d-96bc-3951f0bd8cb1,Constance Wages,FEMALE,29619 Amber Zephyr Round,wi,361-89-6951,50643,42.42,-92.45,DavidGwin@example.com,544-808-9228,6/14/1994,9/16/1965,POSITIVE,7,2
f4bd708a-11d2-4745-a659-e182fdddc1af,Anthony Gonzalez,MALE,52121 Lonely Snake Ledge,pa,007-80-2434,11251,40.64,-73.94,JamesMontiel@example.com,920-732-5546,12/2/2011,1/12/1968,NEUTRAL,3,2
d8135f9b-23d1-464a-bc6f-fba48b4b80cf,Janet Joe,FEMALE,71425 Silver Butternut Court,tx,386-98-6306,71166,32.47,-93.79,EstherGammon@example.com,164-428-6390,10/24/2006,5/18/1938,NEUTRAL,2,1
00cb1f1d-a443-410b-a1de-17eed3d0bdd5,Tyler Simpson,FEMALE,5928 Pretty Diamond Run,wi,317-76-5816,8319,39.35,-74.77,MicheleKitterman@example.com,595-624-5974,8/15/2006,9/27/1978,NEUTRAL,6,3
d4facb48-c1b4-40d8-b8c1-6acdda52fbde,Val Lewis,MALE,8750 Clear Anchor Road,tx,007-65-4229,49009,42.27,-85.58,DarrellBrown@example.com,283-917-7203,10/31/1994,7/26/1961,POSITIVE,6,2
bed7646a-9e85-4ab0-8265-5bdd27d2c6ba,Cynthia Spencer,MALE,232 Stony Axe Way,il,500-37-4795,15068,40.56,-79.75,NikkiRogers@example.com,913-558-9731,2/1/2001,4/19/1959,NEUTRAL,14,1
fa395fcb-de13-4dee-be38-17fc77e4c07c,Margaret Wildman,FEMALE,40841 Old Pumpkin Heights,or,519-33-6346,91963,32.63,-116.59,WendellHearon@example.com,832-522-8542,4/27/2012,12/10/1944,NEUTRAL,2,2
b5502483-3c6b-4b42-bb24-35e10984a96c,Andrew Melton,FEMALE,58537 Pleasant View Promenade,ma,158-18-2353,38463,35.02,-87.58,JamesPerry@example.com,228-604-4340,11/5/2000,10/21/1985,POSITIVE,9,2
7ee97c8a-b689-45a8-9ec5-c0f622f75799,David Bui,FEMALE,39473 Velvet Crow Gate,fl,034-38-1132,36032,31.98,-86.57,JefferyEckert@example.com,602-702-3199,1/1/2000,4/17/1990,POSITIVE,1,3
d6e68069-bdf9-4d4a-8f8b-206780e2a8b6,Matthew Jury,FEMALE,3966 Umber Hills Chase,mi,524-46-1362,96362,,,EdwardGray@example.com,453-724-2384,8/17/2009,7/15/1928,NEUTRAL,5,1
f122104f-5f41-4fe7-8e30-60a8f3d5e415,Katie Wilks,MALE,63463 Misty Zephyr Bend,ny,448-72-6268,98258,48.04,-122.05,RandallGibson@example.com,341-139-9645,5/23/1996,11/22/1991,NEUTRAL,17,2
c3ad177f-47a5-4496-b2f1-f3deb59713d5,Berniece Patterson,FEMALE,32359 Indian Dale Crest,il,267-77-3842,30177,34.42,-84.29,StephenBurnham@example.com,515-671-8665,7/11/2003,4/13/1982,POSITIVE,1,1
24ddaf50-d442-4fd1-85c5-19efdb65639c,Melissa Lebouef,MALE,66373 Old Spring Chase,az,386-64-4885,5062,43.47,-72.55,AlisaClark@example.com,713-619-5191,8/23/2008,2/15/1948,POSITIVE,2,3
c4aa4d31-ccc1-4d9c-acb4-5b23a961e079,Robert Castro,FEMALE,9006 Burning Robin Villa,ks,517-34-9065,91405,34.2,-118.44,JulioWoolf@example.com,291-872-8573,8/12/1994,9/10/1931,NEUTRAL,9,1
22bf8b79-686b-46a4-9fec-e8a29438d8c1,Vivien Peay,MALE,30862 Sleepy Rock Knoll,al,467-30-0455,15555,40.04,-79.12,StevenPiazza@example.com,115-496-1703,2/21/2004,3/5/1978,NEGATIVE,2,2
a9135ee1-34ea-40c4-87e7-dc2ce229e3ff,Anthony Wilson,FEMALE,945 Blue Blossom Landing,il,508-17-1001,97884,44.47,-118.22,JennaBowen@example.com,709-835-3483,12/21/1994,11/12/1985,POSITIVE,9,1
d624bafc-d942-431a-b294-44e27fc41a59,Angelia Jones,MALE,9570 Pied Beacon Farms,tx,579-67-0407,3247,43.56,-71.48,EdwinAnders@example.com,757-609-2049,5/23/2010,10/1/1930,NEUTRAL,6,2
8c0b5613-8476-4779-9021-40f69ae987ee,Emma Mah,MALE,30736 Rough Hickory Way,nj,502-33-1008,58725,48.44,-101.71,StephanieDiebold@example.com,693-274-7239,10/10/1999,1/29/1943,NEUTRAL,12,3
7664791c-7d95-4810-bf34-24a2c1b0441b,Troy Powell,MALE,9417 Tender Berry Knoll,ks,579-84-9380,50302,41.57,-93.61,MichaelBoyer@example.com,441-194-4437,7/5/2005,4/27/1930,NEUTRAL,3,1
6c9322d9-48fd-44df-92c5-6cb20ec215b0,Debbie Bennett,FEMALE,8957 Honey Willow Dale,ok,432-05-0101,52621,41.21,-91.53,RitaCohen@example.com,821-959-2522,8/31/2003,12/14/1927,POSITIVE,1,3
ad624d36-67dd-4642-9636-0779d8a40476,Eugene Slay,FEMALE,4609 Foggy Bird Promenade,az,428-03-9117,73025,35.65,-97.47,MildredKnox@example.com,167-129-7790,1/23/2011,11/7/1948,POSITIVE,5,1
bf966a80-f90a-434b-a705-e92b3655f592,Nicole Thomas,MALE,72960 Rustic Brook Gardens,pa,399-48-9627,11705,40.74,-73.05,WilliamShort@example.com,261-311-8540,10/27/1996,10/12/1967,NEUTRAL,29,3
e3e14411-6533-43fe-98e5-f8a8c3fd43b2,Denisha Singer,FEMALE,10134 Thunder Forest Isle,in,527-12-8092,48353,42.65,-83.75,JoshuaAcevedo@example.com,965-730-4553,4/4/1994,11/2/1952,NEUTRAL,1,2
a1ead67c-084d-4479-b6ab-b87a405b7cfe,Steven Cathey,FEMALE,9488 Still Hills Landing,wi,585-78-7862,32405,30.17,-85.67,StaceyDeguzman@example.com,145-334-9814,9/24/2000,8/12/1958,POSITIVE,1,2
a49fa767-b41a-4d23-ae13-b368c240e04a,Peggy Cabot,MALE,18061 Bent Fawn Orchard,ca,524-05-0125,17583,39.89,-76.32,SophiaRaygoza@example.com,569-852-3855,1/8/2009,1/19/1997,POSITIVE,4,2
bdedef91-b343-491d-8e20-36ec2a6727f8,Norma Alsop,FEMALE,55778 Silver Berry Grove,in,601-32-8166,47114,38.28,-86.06,RickyLevine@example.com,270-888-1887,5/13/2007,1/2/1949,POSITIVE,16,1
e066dfb4-542a-4d7b-af9b-5576e1a87c88,Mary Rice,FEMALE,49431 White Goat Trek,mn,009-58-0861,27966,36.15,-75.85,MaryAnderson@example.com,655-900-3988,9/14/2003,10/5/1947,NEUTRAL,5,1
126fd144-9dee-407a-a152-1933017559d6,Richard Posey,FEMALE,6426 White Beaver Shoal,mn,399-68-3398,1831,42.78,-71.08,RosellaWebster@example.com,682-723-3172,8/21/1996,9/27/1931,NEGATIVE,20,1
e12b6c3f-569d-4785-a563-4be1fc759963,Ruth Maize,MALE,356 Turning Fox Run,mi,407-65-7720,71229,32.68,-91.87,VirgilCopeland@example.com,841-984-6692,3/23/2013,12/31/1967,NEUTRAL,5,1
97074182-5372-4061-aa44-d2cd72010144,Wendy Epps,FEMALE,4662 Iron Feather Isle,il,626-08-7367,32260,30.33,-81.65,LesterHolman@example.com,894-965-5195,6/4/2008,7/10/1983,POSITIVE,13,2
af551d66-887c-4f08-9843-66128acc7a96,Carl Haven,FEMALE,68151 Silver Goose Arbor,ny,158-52-4904,85224,33.32,-111.87,JamesGarcia@example.com,188-753-4780,11/24/1995,8/20/1950,NEUTRAL,15,3
d105f88e-204d-4def-81cd-f0b1c0b5bb78,Maureen Steveson,MALE,8697 Hush Dale Bluff,fl,599-78-1620,54141,44.71,-88.01,OliveMoore@example.com,480-857-4737,3/10/1996,9/10/1974,NEUTRAL,10,3
848ffd2e-cf90-4769-b657-3b1cad109001,Becky Algarin,FEMALE,13862 Crimson Timber Bayou,ct,003-86-4670,59406,47.48,-111.25,DustinConner@example.com,815-716-5824,5/17/2013,12/26/1942,POSITIVE,6,2
2c4a2530-20d4-4f5f-965d-3441f64952b2,Ramon Buchanan,MALE,7239 Green Lake Lane,ma,428-23-1079,33133,25.77,-80.2,ManuelTidwell@example.com,915-797-8589,5/4/2012,6/27/1957,NEUTRAL,4,1
015a920a-440b-43cf-932a-4d47694f6045,Rachael Somers,MALE,9969 Hazy Berry Cut,tx,574-72-3931,13830,42.44,-75.59,TammyRice@example.com,866-372-8082,2/25/1999,8/4/1983,NEGATIVE,21,2
c05c791c-49bc-45f4-91fd-7a6dc601b3f7,Dorothy Kasper,FEMALE,60655 Cotton Island Isle,fl,246-79-4263,22406,38.29,-77.48,KathrineWilson@example.com,542-484-6480,4/21/2005,3/2/1973,NEUTRAL,5,3
402667ec-4f8f-464c-910d-97d7bd76309a,Harry Fellman,FEMALE,8399 Sandy Sky Path,vt,231-84-3816,41763,37.07,-83.11,JoeRusso@example.com,489-887-8142,8/17/2006,7/7/1991,POSITIVE,5,3
cce849a1-9b29-4ce7-a975-bb256621b80e,Jessica Silvia,MALE,80 Pearl Shadow Dell,wa,407-13-8588,30345,33.85,-84.28,AnthonyPerez@example.com,630-777-4495,8/2/1999,12/18/1935,POSITIVE,22,3
888c0b8a-402a-4322-bc64-73218c19e5f4,Linda Sam,FEMALE,49049 Jagged Rise Crest,il,220-30-6449,49505,42.96,-85.65,BlakeChapman@example.com,279-282-2267,8/27/2006,12/2/1997,POSITIVE,1,3
ece59093-27f5-47f4-82f7-ad0177285bbb,Guillermo Anderson,MALE,17188 Calm Robin Avenue,ca,530-57-8286,76599,31.44,-97.73,MarjorieSmith@example.com,537-633-7975,2/1/1996,8/17/1940,NEUTRAL,15,1
710be3f3-dff3-4718-a378-fad1b3bfdb56,Pete Brannen,FEMALE,61773 Dewy Holly Street,al,576-64-3944,49715,46.4,-84.57,JudithShepard@example.com,774-628-5091,2/6/1994,3/14/1958,POSITIVE,4,2
d602d97b-8d6f-4bc0-81ec-d93311bb433b,George Whaley,MALE,73266 Lost Swan Swale,tx,220-17-1386,64022,39.19,-93.68,MargaretSantos@example.com,513-293-2692,8/4/1995,7/19/1954,NEGATIVE,3,3
3c599652-d1e1-489c-a2a7-6276b619a976,Gwendolyn Ruffin,FEMALE,75840 Green Feather Dale,mo,601-53-3623,65570,37.44,-92.08,HeathLair@example.com,215-757-4348,3/21/2008,3/22/1942,NEGATIVE,1,2
8e3f66fd-6b2c-4d77-8e29-2bacde7ea500,Pearl Brown,FEMALE,45141 Umber Rise Ridge,me,211-06-7373,41606,37.33,-82.71,JamesDavis@example.com,992-963-9794,12/1/2008,7/21/1941,POSITIVE,15,1
6a7fe001-feff-49f1-80d3-e45016c51b93,Charles Johnson,MALE,17971 Cool Peach Canyon,nc,576-93-6381,80470,39.42,-105.33,MayVerde@example.com,969-658-8453,5/21/2010,12/8/1980,POSITIVE,8,1
bc741c89-41d4-41ed-8c0a-4b8d8e41f7ae,Caron Hughes,FEMALE,24337 Cotton Panda Street,pa,439-28-0187,89016,36.09,-114.94,RichardFelix@example.com,218-619-5920,10/5/2008,1/15/1991,NEUTRAL,11,3
f48712d1-0e13-4978-9619-365b251ccd93,Todd Ducote,MALE,25710 Silver Peach Gardens,ny,386-93-0372,2642,41.83,-69.96,MaryDavis@example.com,600-150-5246,2/22/2005,5/12/1927,NEUTRAL,1,3
0e03f846-5a5e-41c5-9d0b-47d25709ff56,Charles Byrd,MALE,144 Small Berry Cut,tx,584-79-5555,75301,32.79,-96.76,MargaretStewart@example.com,896-532-4221,8/12/1994,11/30/1991,NEUTRAL,9,3
ccf09f99-37bc-405a-9888-b19ad3bd2f60,Mark Brown,MALE,45148 Lost Turtle Mews,tx,003-05-5220,89431,39.53,-119.73,TimothyHedden@example.com,373-740-9571,5/15/2008,4/13/1984,NEUTRAL,4,3
5c53293b-5042-4dc7-a0bd-643b12de15f2,Leticia Teitelbaum,FEMALE,39559 Cold Pebble Lane,ca,626-94-8457,51333,43.13,-95.02,ShirleyMullins@example.com,860-438-2032,10/1/2012,7/3/1925,POSITIVE,5,2
c68e5afd-4bfd-47c0-b0d7-97a8e7d4e985,Antonio Coleman,MALE,5583 Rocky Zephyr Wander,ca,231-42-1995,16422,41.66,-80.28,RubyLaufer@example.com,800-219-3782,11/17/1999,2/10/1950,NEGATIVE,1,1
14360dc0-07de-408f-a6e9-127aeb17cb21,Kelly Shirley,FEMALE,1705 Round Rock Arbor,il,386-81-3644,33475,27.07,-80.13,LisaFarrar@example.com,671-382-4623,11/16/1996,1/10/1967,NEGATIVE,8,2
583c6881-289f-4ac1-aba1-227e7b66df04,Nancy Jessee,FEMALE,56464 Rustic Axe Drive,ny,251-19-3522,72058,35.22,-92.38,MichaelBarbagallo@example.com,289-431-8541,8/21/2004,8/17/1995,NEUTRAL,3,1
7887a625-121f-4094-9e43-63a2e5893724,Floyd Chung,FEMALE,31353 Lost Snake Pace,tn,134-69-4839,96135,39.71,-120.21,JoseRobinson@example.com,234-528-4706,11/5/2003,12/13/1936,NEUTRAL,6,2
2d10f7ce-6bad-4d39-b94a-4a7f158f487a,Marnie Honda,FEMALE,17076 Shady Horse Pass,ga,034-96-9767,11710,40.65,-73.52,PatriciaPatnode@example.com,218-856-1906,7/7/2013,12/29/1949,POSITIVE,1,2
53c147a1-2e64-4cfa-900f-7dd0535f9d19,Thomas Doyle,FEMALE,3714 Stony Peach Byway,ma,579-06-7599,78154,29.55,-98.26,SonyaDuke@example.com,961-707-3546,2/1/1997,6/20/1984,NEGATIVE,2,3
8fed4043-cf38-4498-bd67-6ec983e4a476,Willa Morrison,MALE,13868 Dusty Rise Cove,il,504-06-5695,48504,43.02,-83.69,FernandoJacobs@example.com,689-620-9172,8/4/1995,7/6/1987,NEUTRAL,5,3
fb039b7d-0f27-4120-bf38-e213cb753877,Allison Cameron,FEMALE,78108 Happy Feather Lane,tx,524-12-7925,92307,34.57,-117.15,CoreyCork@example.com,674-997-8587,3/5/1996,12/20/1983,NEUTRAL,5,3
753f66c0-456f-4ae0-8ab9-4bbfed707916,Ruth Page,MALE,62838 Middle Goat Turn,al,386-82-3080,74075,36.13,-97.07,JamesFerris@example.com,800-318-5358,9/26/1996,3/21/2000,POSITIVE,3,1
a3c33682-2414-4e44-bf9d-8ea29e0e51c9,Joe Homer,FEMALE,49868 Crystal Robin Falls,wv,399-88-6130,39815,30.74,-84.47,MarthaMarini@example.com,875-127-9511,9/17/1998,4/6/2001,NEUTRAL,3,2
c87539af-ca7d-41e6-96d8-ebd30bbb22e4,Charlene Mack,FEMALE,96537 Harvest Goose Swale,me,251-33-8760,42337,37.21,-87.04,SophiaSmith@example.com,244-225-5065,9/9/2005,2/1/1976,POSITIVE,5,1
c47954a0-b874-4989-b568-493f4602f6af,Brian Hill,FEMALE,26382 Lonely Forest Quay,la,448-17-7557,68624,41.34,-97.24,RickeyLerner@example.com,716-601-3632,2/21/2009,3/5/1952,POSITIVE,4,2
3a5bef53-9e52-4641-aac3-7e920e412cf0,Betty Grigsby,FEMALE,99227 Clear Castle Ridge,tn,579-63-8243,37820,36.09,-83.55,MarcusBlake@example.com,644-320-1548,9/14/2003,4/8/1939,NEUTRAL,15,1
dc9384df-8e43-485f-88e4-9de65657f112,Kerri Love,FEMALE,17 Grand Lamb Crest,vt,317-62-0132,75834,31.26,-94.97,PeterPenrod@example.com,815-727-1479,8/17/1997,12/17/1934,NEUTRAL,1,2
ccb15255-988a-403a-9e33-41f2e19fee2f,Margaret Carpenter,FEMALE,14713 Sandy Bridge Valley,va,626-48-4644,4964,44.96,-70.77,JenaWesson@example.com,260-520-8860,4/12/2007,8/27/1959,POSITIVE,3,2
b0a3518b-801c-494c-ac82-5dba7286d9a7,Teresa Adkins,FEMALE,11567 Easy Blossom Nook,ca,584-46-0132,21687,38.94,-75.88,StanPhillips@example.com,828-471-5293,5/17/1999,9/22/1995,POSITIVE,10,2
dbbf088c-ed36-43ac-9ad6-e9df9b1a6813,Clyde Dortch,MALE,61486 Middle Acorn Lace,al,515-52-2966,29104,33.98,-80.2,AliceWaters@example.com,574-846-5081,5/30/2012,6/27/1947,POSITIVE,9,2
f1c1309c-f5f0-4dc4-ab2f-aa2f8e6e61a7,Cassie Wade,MALE,618 Pleasant Log Highlands,fl,595-45-1408,15960,40.52,-78.85,MicheleBest@example.com,128-838-7208,5/28/2010,1/30/1949,NEUTRAL,1,1
3b38e00d-9fcc-4daa-baf6-3203d406a26b,Justin Kesterson,FEMALE,91579 Orange Timber Ramble,la,525-39-4585,68007,41.36,-96.15,AndreStevens@example.com,871-614-5219,2/24/2007,8/9/1987,POSITIVE,10,3
e2744864-ccf5-403e-959a-d87ca8592fcd,Christine Pugh,MALE,74284 Burning Apple Path,az,039-88-1779,24087,37.21,-80.23,RodolfoChannel@example.com,299-515-6088,6/1/2011,4/19/1959,NEUTRAL,13,1
d6034e74-2318-4be3-8af0-85d73c7f007d,Kenny Cody,MALE,3721 Foggy Elm Flats,fl,251-29-0810,65624,36.72,-93.51,AnnaClowers@example.com,299-186-1443,9/14/2004,6/23/1976,NEGATIVE,24,3
dc7ad47c-0a35-4bee-8e80-b93e6efaec91,Ronald Headley,FEMALE,37164 Sunny Squirrel Lagoon,tx,530-55-5423,71276,32.57,-91.25,BrianBailey@example.com,748-247-7445,6/19/2000,10/13/1970,NEUTRAL,8,1
033f8e71-1701-4a99-8416-eae7829a4b61,Melissa Hall,MALE,25389 Lost Creek Nook,nj,009-04-0477,43755,39.98,-81.45,JessicaBlack@example.com,654-315-8178,10/31/2002,2/16/1961,NEUTRAL,1,2
71c536f1-7372-4824-b747-10676df059a3,Daphne Baker,FEMALE,18907 Emerald Rabbit Lace,nc,415-14-6173,20833,39.17,-77.05,RoyBuck@example.com,486-897-8884,3/15/1997,10/12/1992,NEUTRAL,6,1
bc3f0796-887e-4497-9759-996a80b06da1,Mildred Smith,MALE,98969 Quaint Pony Stroll,ky,530-75-1957,28605,36.12,-81.67,BettyDabney@example.com,632-136-2144,2/16/2009,11/23/1981,NEGATIVE,4,2
1c1801aa-432a-45b6-85ba-496de87890ab,Audrey Horn,FEMALE,4672 Middle Island Bank,wi,439-05-9535,19014,39.86,-75.43,JasonWang@example.com,939-325-3539,4/1/2013,3/11/1977,POSITIVE,8,2
090fec60-9a84-4eb9-897d-ef031b111c0f,Sandra Orozco,FEMALE,27835 Sandy Forest Dell,in,584-67-0908,76530,30.71,-97.44,MollyDeleon@example.com,397-117-4173,6/19/2010,6/3/1988,POSITIVE,4,2
3257841d-3d9f-48fe-b6f1-b3b81302c53f,Karen Riggs,FEMALE,17246 Cold Dale Byway,ct,428-55-8455,61924,39.8,-87.67,RebeccaScott@example.com,810-909-5977,5/7/2000,8/13/1971,NEUTRAL,9,3
3a713a84-993d-4581-ad48-a7d1294ce7e6,Opal Mcclain,MALE,2353 Honey Brook Race,de,231-75-1389,78941,29.68,-97.1,ManuelSouza@example.com,471-543-6382,7/3/2012,9/27/1954,NEUTRAL,6,1
dcb9a933-b4fd-4e14-be6b-d343d40d2624,Hazel Barbee,MALE,4022 Crystal Apple Drive,nj,576-97-6731,60197,41.91,-88.13,SamanthaMaravilla@example.com,112-695-4004,8/1/2008,4/30/1961,POSITIVE,19,3
f264897b-70c1-4ec2-ab30-89bc92087625,Jorge Skalski,FEMALE,2907 Hidden Acorn Cove,ia,530-27-7319,79834,29.28,-103.18,ArmidaFrazier@example.com,405-517-3945,8/17/1997,12/7/1969,NEUTRAL,6,3
82413178-a5ae-4053-a6a6-91972aeeb9c9,Darnell Holmes,FEMALE,76222 Silent Fox Valley,in,524-75-6166,87013,36.02,-106.95,KevinWest@example.com,597-585-4757,12/15/2007,3/19/1986,NEUTRAL,8,2
0e885350-96fc-4fc2-92bc-ee047784d828,Christopher Pena,MALE,14467 Heather Diamond Trace,wi,251-79-1756,86330,34.67,-112.52,LorettaHillard@example.com,247-700-4631,12/9/2005,12/17/2000,NEUTRAL,5,2
36379588-3836-427f-a44c-5ae73abf5202,Richard Rose,MALE,38871 Gentle Peach Niche,ca,524-02-5471,80444,39.71,-105.69,LisaStoltenberg@example.com,254-188-6146,9/22/2002,8/8/1996,NEUTRAL,9,3
6b25a3a9-2ad7-471d-9fce-d50307d74187,Patricia Grove,FEMALE,999 Iron Mountain Terrace,va,584-74-8917,72136,35.21,-92.06,ChristineMarshall@example.com,885-915-4957,7/16/2006,11/19/1926,NEGATIVE,10,2
dc191cb6-37a8-4517-97b9-738b47e5f301,Sandra Harris,MALE,98941 Crystal Chestnut View,ca,220-77-8603,66771,37.51,-95.17,DavidPittman@example.com,243-867-4566,11/18/2002,4/19/1948,POSITIVE,10,3
41a85915-5229-42a6-9c24-704283759734,Larry Flores,MALE,49 Quiet Anchor Ramble,al,477-08-4534,47325,39.69,-84.98,ElijahLocklear@example.com,627-864-7533,7/15/1997,2/6/1939,POSITIVE,17,1
6fd0f3fe-9968-4e79-9a43-11a29b27499b,Darryl Hutchinson,FEMALE,24621 Merry Bridge Place,nv,317-42-6885,26234,38.83,-80.34,ElizabethPankey@example.com,757-512-5225,12/28/1995,6/18/1930,NEUTRAL,6,2
db516495-71be-47ce-8960-4ec5208493d0,Robert Mayo,MALE,3101 Small Quail Bank,wa,039-51-8672,80309,40.02,-105.25,JamesEnglish@example.com,581-977-2686,4/21/1995,11/27/1964,POSITIVE,9,1
4f79512d-1820-48f9-8522-0703b49b0cb9,Dorothy Davis,FEMALE,7149 Pearl Bridge View,ms,519-64-6045,65789,36.86,-91.91,SheriHo@example.com,915-239-8926,7/28/2007,10/21/1980,NEUTRAL,4,1
1f96b36d-6851-47af-96b9-978f1e777d4e,Janet Beard,FEMALE,79048 Noble Rock Corner,ok,231-77-9946,11775,40.78,-73.41,WilliamJones@example.com,872-513-8012,11/30/2007,8/6/1993,NEUTRAL,1,1
c755ee4f-47d9-4993-849f-0766def8661c,Maria Meade,FEMALE,34182 Golden Embers Flats,ny,576-94-1896,48893,43.69,-84.97,JohnPrice@example.com,740-778-6695,7/20/2000,4/27/1957,NEUTRAL,1,3
8714af2d-6b75-4797-82cf-fe772550a7cb,Robert Delapaz,MALE,97015 Pied Rise Knoll,wa,251-52-6646,54772,45.04,-91.9,SylviaDavis@example.com,546-785-9687,12/4/1998,2/3/1936,POSITIVE,10,3
00ad695a-ef0e-4445-997d-d6d17f6ebe55,Mark Lavelle,MALE,740 Small Robin Twist,ca,432-55-5076,34038,,,CliffordOldenburg@example.com,954-492-1590,3/10/2009,8/20/1939,NEUTRAL,17,2
76717ffb-edfd-484f-98c2-5f2eab6d41ad,Elizabeth Garcia,FEMALE,21079 Round View Run,tx,520-25-0017,75491,33.51,-96.39,BillChristian@example.com,972-586-9581,8/11/2008,9/19/1939,NEUTRAL,20,2
e4c05419-f7bf-466f-b805-ec4543018804,Denise Holland,MALE,47721 Dewy Barn Court,al,251-38-5728,45224,39.09,-84.51,EzequielLares@example.com,971-234-3988,4/5/2006,9/25/1981,POSITIVE,24,3
6a5a7d23-3710-4f72-a9a6-2a91cd7e24fa,Ronald Red,MALE,61 Silver Crow Race,ct,626-40-5729,31146,33.76,-84.42,IvanRichard@example.com,473-157-9630,7/20/2013,7/16/1936,NEUTRAL,12,2
66a3005a-ef28-4ba8-a341-54a9f75ae650,Jason Summerville,FEMALE,2919 Ivory Quail Cut,nc,246-15-0180,67065,37.46,-98.55,AllisonMcmorrow@example.com,923-979-9729,2/18/2002,9/8/1940,POSITIVE,14,3
8d1877e1-298f-4189-814c-122dbb62a9fb,Joshua Morales,MALE,44920 Pearl Pioneer Valley,il,049-57-4667,45891,40.86,-84.58,HermanCombs@example.com,715-236-7918,1/24/2005,5/6/1926,NEUTRAL,34,1
e571545c-e23e-4c18-b65f-e1f6bd824aa7,Betty Fisher,MALE,240 Rocky Zephyr Ledge,nj,220-28-0687,56131,43.87,-95.6,AnnetteSong@example.com,480-141-2193,5/11/2007,1/31/1976,NEUTRAL,3,1
d157cc6d-89a9-4c17-8efe-9e128b49b711,Lorraine Austin,MALE,4770 Merry Cloud Stroll,ga,601-90-6037,81636,39.44,-108.02,RobertSternberg@example.com,480-516-6846,2/28/2013,10/10/1991,NEUTRAL,3,2
2c723373-e35a-468f-b6ab-f2a5c01965b8,Sabrina Herrin,MALE,22731 High Leaf Edge,ga,407-08-4494,36317,31.6,-85.43,JohnNam@example.com,831-905-8020,3/19/1999,2/4/1948,POSITIVE,13,3
faed6548-abc1-4517-b731-98da180889d7,Andrew Golightly,FEMALE,5197 Thunder Snake Bayou,ca,485-74-5800,32978,27.78,-80.48,StanleyRoss@example.com,838-783-4935,10/5/2006,2/9/1976,NEUTRAL,7,2
c48a46fe-ba33-4348-b6d9-5d576ff307ae,Dianna Hansford,OTHER,24256 Old Acorn Haven,nh,034-45-1239,38765,33.06,-90.87,VeraKey@example.com,953-443-9089,6/11/1994,8/28/1950,NEUTRAL,8,2
b7da1cc7-7993-4181-afe8-7df8313df57a,Tonya Buttler,MALE,58082 Merry Bluff Arbor,ca,574-65-7503,82421,44.88,-108.59,TinyCunningham@example.com,430-288-8523,10/4/1994,6/20/1957,NEUTRAL,10,2
6214338b-153a-49ef-879d-4cc2e044cbaf,Lawrence Biddle,MALE,9490 Cold Pond Niche,wa,211-74-7776,21830,38.41,-75.68,AnnFigueroa@example.com,953-496-5574,4/11/2007,12/21/1990,POSITIVE,9,3
1fd228dd-b1c4-4ca2-ab84-564538dc1255,Teresa Faircloth,MALE,56832 Burning Snake Court,ma,504-19-1069,7601,40.88,-74.04,AlvinLapan@example.com,341-447-3127,7/17/2009,6/19/1992,NEUTRAL,14,1
d8168648-1276-4ef1-87ee-17e46a9daa94,Patricia Anderson,FEMALE,70845 Hazy Wagon Road,ri,432-43-1852,33931,26.48,-81.95,CharlesWalker@example.com,554-736-5718,3/4/2007,5/11/1978,POSITIVE,16,1
595e7d2d-0045-4beb-98d0-aec7b3519ad1,Jose West,MALE,74545 Clear Swan Meadow,ma,134-89-5507,53953,43.78,-89.39,RichardDickson@example.com,841-566-3133,4/26/2010,4/22/1987,POSITIVE,35,2
061de6ad-8098-4dc7-ae87-6262a170d0ea,Herbert Vaughn,MALE,63097 Dusty Harbor Journey,oh,448-78-3961,18956,40.25,-75.01,JanMarquez@example.com,786-526-3970,4/16/2009,6/20/1965,NEUTRAL,20,2
678a4f50-541b-41f0-85f6-95c5eb07717b,Henry Plummer,FEMALE,47342 Pied Zephyr Glen,fl,485-04-5615,39574,30.63,-89.13,JamesVega@example.com,107-109-3172,9/3/2003,11/24/1996,NEGATIVE,7,1
24fc5868-cf35-42b1-aa28-114279a55429,David Moses,MALE,16 Blue Quail Highlands,ma,236-35-1118,97205,45.51,-122.68,KarrieFletcher@example.com,823-874-7764,9/19/2003,11/9/1994,NEUTRAL,10,1
